StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q4,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q11,Q12_1,Q12_2,Q12_3,Q14,Q15_1,Q15_2,Q15_3,Q17,Q18_1,Q18_2,Q18_3,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q21,Q24,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q27,Q28,Q29,Q30_1,Q30_2,Q30_3,Q31,Q32,Q33,Q34,Q35_1,Q35_2,Q35_3,Q35_4,Q36,Q37,Q38,Q39,Q40,Q41,Q43,Q46,Q47,Q48,mobile,vignette,race_1,race_2,race_3,sex_1,sex_2,sex_3,prof_1,prof_2,prof_3,slogan_1,slogan_2,slogan_3,vignettetext_1,vignettetext_2,politician_1,politician_2,politician_3,econ_1,econ_2,econ_3,name_1,name_2,name_3,intro,correct,incorrect,ticket,age_bracket
12/2/2021 10:19,12/2/2021 10:20,0,189.121.89.247,100,20,1,12/2/2021 10:20,R_UgQrVXQq0hf1VIt,,,,,-23.6282959,-46.64089966,anonymous,PT,1,9,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treatment,white,black,black,female,male,female,captain,doctor,pastor,generic2,jobs1,corruption2,,,politician,politician,politician,right,left,right,Isabella Nunes,Hector Amaral,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,557973b327ff5562_d53c57ca5f074bd3_cfc8282d8f0bf020_9f60d9752de8412271ff035af58ac594,
12/2/2021 10:24,12/2/2021 10:25,0,191.253.154.66,100,52,1,12/2/2021 10:25,R_9GfQp3esLqxPrxf,,,,,-12.86709595,-38.48069763,anonymous,PT,1,17,2,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treatment,black,pardo,pardo,male,male,female,captain,police,doctor,corruption1,corruption3,corruption2,,,novice,novice,novice,right,right,left,Bernardo Teixeira,Hector Amaral,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,ba74786456fa370a_d53c57ca5f074bd3_cfc8282d8f0bf020_2c44ac67158730136388f4a8c8f55d0a,
12/2/2021 10:16,12/2/2021 10:25,0,187.24.122.239,100,532,1,12/2/2021 10:25,R_2wRHAkIdlvItU8z,,,,,-1.453704834,-48.50779724,anonymous,PT,1,7,1,14,3,4,2,2,2,4,1,2,3,3,3,4,5,1,1,2,5,2,1,2,2,1,3,2,2,2,3,3,3,2,1,1,5,4,3,2,4,1,5,2,4,3,1,5,Educação pública ,3,4,2,1,7,3,2,14,1,1,2,1,2,1,4,Belém,6630030,2,5,,Não. ,Não.,Não. ,yes,treatment,white,pardo,white,female,female,male,doctor,pastor,pastor,jobs2,generic2,corruption1,,,novice,politician,politician,right,right,right,Olívia Mendes,Isabella Nunes,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,876ccba3843d02d4_d53c57ca5f074bd3_cfc8282d8f0bf020_dc20d716ca62444159e53d8cee44d5d0,1
12/2/2021 10:24,12/2/2021 10:25,0,45.166.9.214,100,88,1,12/2/2021 10:25,R_21tXxqSHKpmjm9y,,,,,-23.53349304,-46.63589478,anonymous,PT,2,17,2,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treatment,pardo,white,black,female,female,female,professor,office,office,generic2,jobs3,corruption1,,,politician,politician,novice,right,left,left,Olívia Mendes,Isabella Nunes,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,95b7b20fffd9ba75_d53c57ca5f074bd3_cfc8282d8f0bf020_68f96694d3fec0bcb60dbd767cd58500,
12/2/2021 10:30,12/2/2021 10:31,0,150.161.244.227,100,31,1,12/2/2021 10:31,R_z0dnTnvV86jKiM9,,,,,-8.009094238,-34.94979858,anonymous,PT,1,40,2,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,white,white,black,male,female,male,doctor,captain,police,corruption3,jobs3,jobs1,,,politician,politician,novice,right,left,right,Bernardo Teixeira,Isabella Nunes,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,5377d05618dfcc89_d53c57ca5f074bd3_cfc8282d8f0bf020_e3109cf645b9d22fb7e206ba0bb9ceac,
12/2/2021 10:34,12/2/2021 10:34,0,168.196.21.151,100,19,1,12/2/2021 10:34,R_3KZPDX1XovKqvZ3,,,,,-3.782196045,-38.80250549,anonymous,PT,1,8,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treatment,pardo,black,black,male,male,female,police,police,professor,jobs1,jobs3,corruption1,,,politician,politician,politician,left,left,left,Bernardo Teixeira,Hector Amaral,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,5719a92daa1b8031_d53c57ca5f074bd3_cfc8282d8f0bf020_f55a08a2feafde9815fa46896dc22952,
12/2/2021 10:37,12/2/2021 10:38,0,168.227.18.59,100,40,1,12/2/2021 10:38,R_sjLdtzec5ORA6Od,,,,,-5.085403442,-42.80299377,anonymous,PT,1,4,1,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,pardo,pardo,white,female,male,female,captain,office,police,jobs2,jobs3,generic1,,,novice,politician,novice,left,right,right,Isabella Nunes,Hector Amaral,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,5394b7c5c36553a8_d53c57ca5f074bd3_cfc8282d8f0bf020_2dcc0f41d54136824b3435f892e13409,
12/2/2021 10:39,12/2/2021 10:40,0,187.111.204.164,100,32,1,12/2/2021 10:40,R_1pmJKz4ynKNds5a,,,,,-12.46069336,-39.26390076,anonymous,PT,1,5,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treatment,pardo,white,white,male,male,female,office,doctor,professor,generic3,corruption2,jobs3,,,politician,novice,politician,left,left,left,Hector Amaral,Nicolas Duarte,Olívia Mendes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,9bd02f7a1d9a5451_d53c57ca5f074bd3_cfc8282d8f0bf020_ab7ebad6ce973edd58979d8c2d18de79,
12/2/2021 10:43,12/2/2021 10:43,0,191.34.164.83,100,40,1,12/2/2021 10:43,R_1duGQkz2ritDH6o,,,,,-5.925201416,-35.20500183,anonymous,PT,2,14,4,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,pardo,black,black,female,male,female,professor,office,captain,corruption2,jobs3,jobs2,,,novice,novice,politician,left,left,right,Cecilia Machado,Bernardo Teixeira,Olívia Mendes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,b8469d8867093694_d53c57ca5f074bd3_cfc8282d8f0bf020_96b6ef76270bb6e01d3d38594bcba852,
12/2/2021 10:42,12/2/2021 10:44,0,177.37.138.85,100,78,1,12/2/2021 10:44,R_xgTmMt2WxnPvjPP,,,,,-4.919998169,-38.46359253,anonymous,PT,1,29,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,white,white,black,male,female,female,office,captain,police,corruption1,jobs3,corruption3,,,novice,novice,novice,right,left,right,Bernardo Teixeira,Isabella Nunes,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,a5a2aa8052c65d70_d53c57ca5f074bd3_cfc8282d8f0bf020_a71c2e882fe8affbff9b28daf1eae724,
12/2/2021 10:50,12/2/2021 10:51,0,177.25.162.2,100,53,1,12/2/2021 10:51,R_un5hYKL9KuDRAbL,,,,,-12.86709595,-38.48069763,anonymous,PT,2,14,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treatment,white,white,black,male,female,male,police,office,professor,jobs3,corruption2,jobs2,,,politician,novice,novice,left,right,right,Nicolas Duarte,Cecilia Machado,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,23a007fdc8bfca0d_d53c57ca5f074bd3_cfc8282d8f0bf020_0a8272ac66366120f35b0ba1b0b9000a,
11/25/2021 10:53,11/25/2021 10:54,0,160.19.47.246,19,88,0,12/2/2021 10:54,R_1Cje9ewIHQs5OrK,,,,,,,anonymous,PT,1,9,2,17,1,4,4,3,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,control,black,black,pardo,male,female,male,pastor,professor,captain,generic2,corruption3,jobs2,,,novice,politician,novice,left,left,right,Hector Amaral,Cecilia Machado,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,156c6aa6036ab3fd_d53c57ca5f074bd3_a5762ffc7ac14c21_8426e35907ba3add8fee921ba8fef35c,2
11/25/2021 10:50,11/25/2021 10:55,0,177.25.134.82,38,287,0,12/2/2021 10:55,R_5c0fligvcLgxNBv,,,,,,,anonymous,PT,1,22,1,4,3,1,2,4,4,2,2,2,4,1,2,1,1,2,2,1,4,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,control,black,white,black,female,female,male,doctor,professor,doctor,corruption3,generic3,generic1,,,novice,politician,politician,right,right,right,Isabella Nunes,Olívia Mendes,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,ba01fa1464bb5688_d53c57ca5f074bd3_f00863d76d6b556b_6c3d78402ae520906c91e8e227c8877d,3
11/25/2021 10:53,11/25/2021 10:56,0,177.75.16.33,31,172,0,12/2/2021 10:56,R_XCm8O8CLbMQbegN,,,,,,,anonymous,PT,1,23,2,15,1,5,5,3,5,3,3,4,2,4,5,5,2,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,control,white,pardo,black,female,female,female,office,doctor,professor,jobs3,jobs2,generic3,,,novice,politician,novice,left,right,right,Cecilia Machado,Olívia Mendes,Isabella Nunes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,54fc171616bff7d8_d53c57ca5f074bd3_3649c97469376741_2aaedec33d31d5827bb723d0e8398bbe,3
12/2/2021 10:55,12/2/2021 10:56,0,177.79.82.120,100,100,1,12/2/2021 10:56,R_REOYSspPvqZTkoV,,,,,-8.009094238,-34.94979858,anonymous,PT,1,5,2,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,pardo,pardo,black,male,female,male,office,captain,pastor,generic3,jobs3,jobs2,,,novice,novice,novice,left,right,left,Bernardo Teixeira,Isabella Nunes,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,d9a1867657a16cc8_d53c57ca5f074bd3_cfc8282d8f0bf020_5048f5a4cf63cbb358df682aee55a792,
11/25/2021 10:55,11/25/2021 10:57,0,179.48.65.16,19,110,0,12/2/2021 10:57,R_1l4Y3AKTgtlXuqY,,,,,,,anonymous,PT,1,36,2,9,1,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,control,black,white,pardo,male,male,male,professor,captain,professor,jobs2,jobs3,corruption1,,,novice,politician,politician,right,right,left,Nicolas Duarte,Hector Amaral,Bernardo Teixeira,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,448fc2b35fb7d908_d53c57ca5f074bd3_3cc6f958791a6688_79a5c5277def731979701bb5eb9c9db9,4
12/2/2021 10:56,12/2/2021 10:57,0,186.249.21.43,100,51,1,12/2/2021 10:57,R_3MAHL54OsBMXwOA,,,,,-7.57989502,-36.73570251,anonymous,PT,1,6,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treatment,pardo,pardo,black,male,female,male,captain,captain,captain,jobs3,jobs1,corruption1,,,novice,politician,novice,right,left,left,Bernardo Teixeira,Olívia Mendes,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,ffd138af82ff271f_d53c57ca5f074bd3_cfc8282d8f0bf020_dff0f2d59f06f8c5b1b368b34dcda4ca,
11/25/2021 11:04,11/25/2021 11:09,0,191.136.229.13,19,291,0,12/2/2021 11:09,R_1IEm9ZLEpUJWwLd,,,,,,,anonymous,PT,1,26,2,19,1,4,3,1,2,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,control,pardo,black,black,female,male,female,professor,doctor,professor,generic1,generic3,jobs2,,,politician,politician,politician,right,left,right,Isabella Nunes,Nicolas Duarte,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,bf78ac9ffa7f3d48_d53c57ca5f074bd3_8bb414d48589b44c_e273c47dbe1cad3f9dcdeea9e7c9c0ac,3
11/25/2021 11:09,11/25/2021 11:10,0,179.110.188.248,6,56,0,12/2/2021 11:10,R_3M3sOAK4BDpxslj,,,,,,,anonymous,PT,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treatment,black,black,white,male,female,female,doctor,police,doctor,jobs3,generic2,generic1,,,novice,politician,politician,left,left,left,Bernardo Teixeira,Isabella Nunes,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,a0164fb789075a24_d53c57ca5f074bd3_f701270dacb2356d_817d5353bb15929f9dc5745eb89a12ba,
11/25/2021 11:08,11/25/2021 11:14,0,186.209.51.52,25,332,0,12/2/2021 11:14,R_1MYfAGXC45xVQlk,,,,,,,anonymous,PT,1,4,2,25,1,3,2,2,2,3,1,3,1,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,control,black,pardo,white,female,male,female,captain,office,police,jobs1,jobs2,generic1,,,politician,novice,novice,right,left,right,Isabella Nunes,Nicolas Duarte,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,6b0b2b4662f5081f_d53c57ca5f074bd3_0aaac2d0c5fdaaf9_2d682187e08edd75c726b4ac7155998d,1
11/25/2021 11:12,11/25/2021 11:15,0,191.7.209.6,25,161,0,12/2/2021 11:15,R_2QGOe0ZDoarePU0,,,,,,,anonymous,PT,1,1,2,6,7,1,5,5,2,4,4,5,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,treatment,white,pardo,black,male,male,female,doctor,police,captain,corruption1,jobs1,jobs2,,,politician,politician,politician,left,left,left,Nicolas Duarte,Hector Amaral,Olívia Mendes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,5321db1f079fc146_d53c57ca5f074bd3_cfc8282d8f0bf020_ea0a38dbf43339a691e412a14e463b5e,1
11/25/2021 11:09,11/25/2021 11:15,0,45.232.79.3,25,357,0,12/2/2021 11:15,R_vIHUCgV5Isovn2h,,,,,,,anonymous,PT,1,14,2,25,7,1,2,,2,,3,5,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,treatment,black,black,pardo,female,male,male,pastor,pastor,pastor,corruption3,corruption2,corruption1,,,novice,novice,novice,right,right,right,Cecilia Machado,Hector Amaral,Bernardo Teixeira,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,1f79ab9fa93bc764_d53c57ca5f074bd3_3674d6c1466f84b6_67444acd3980590acb66a8b70655f74e,2
11/25/2021 11:17,11/25/2021 11:23,0,45.224.19.254,71,367,0,12/2/2021 11:23,R_3Dony1EwbMPNnpr,,,,,,,anonymous,PT,1,31,1,16,3,4,4,4,5,5,4,4,2,5,5,4,2,3,4,5,3,4,4,4,5,2,,2,4,3,3,3,4,4,1,1,5,4,4,1,4,4,4,,,,,,,4,,5,5,5,1,1,4,2,,,,,,,,,,,,,,,no,control,white,pardo,pardo,female,male,female,professor,professor,pastor,corruption2,generic3,corruption3,,,novice,novice,politician,right,right,right,Cecilia Machado,Hector Amaral,Isabella Nunes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,2b84df692f35abf0_d53c57ca5f074bd3_1730073d799f5aa4_eaf314905ff1335e9d31b0f61018dc1d,4
11/25/2021 11:20,11/25/2021 11:28,0,189.73.18.54,90,497,0,12/2/2021 11:28,R_2ahOmV5oPzhnl3m,,,,,,,anonymous,PT,1,34,2,16,7,4,4,1,4,4,1,4,2,2,2,4,3,2,2,2,2,2,2,3,3,4,4,2,2,1,1,1,4,5,1,1,5,5,1,3,4,3,5,1,2,3,4,5,,3,5,,,,1,10,17,12,,1,,,2,1,Colombo ,,2,3,,,,,yes,control,pardo,black,white,male,male,male,professor,captain,pastor,jobs1,generic3,jobs2,,,politician,novice,politician,left,left,right,Bernardo Teixeira,Hector Amaral,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,01a95c1896caa749_d53c57ca5f074bd3_cfc8282d8f0bf020_810ca858c1395c067abf8a10ea1a91d7,4
12/2/2021 11:29,12/2/2021 11:29,0,200.141.185.51,100,21,1,12/2/2021 11:29,R_Qp4Qh5EJSx7PGW5,,,,,-3.716995239,-38.52870178,anonymous,PT,1,12,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,black,white,pardo,female,female,male,professor,office,police,jobs3,jobs1,corruption2,,,politician,novice,novice,right,left,left,Olívia Mendes,Cecilia Machado,Bernardo Teixeira,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,8ba7ca7afa8c68c0_d53c57ca5f074bd3_cfc8282d8f0bf020_37a78b3c0e2cdfb995d975b52410ea1a,
11/25/2021 11:27,11/25/2021 11:33,0,200.173.229.192,56,353,0,12/2/2021 11:33,R_1Sudaat7jfjFhst,,,,,,,anonymous,PT,1,50,1,11,5,4,4,1,4,2,2,5,2,3,2,3,3,1,2,3,2,4,4,3,4,4,3,2,4,5,1,1,3,2,1,1,4,3,1,1,2,3,4,4,1,3,2,5,Meio ambiente,,,,,,,,,,,,,,,,,,,,,,,,yes,treatment,black,white,black,female,female,male,professor,pastor,police,generic3,corruption3,corruption1,,,novice,novice,novice,left,left,left,Cecilia Machado,Olívia Mendes,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,d4a0b4da9d1a9b8c_d53c57ca5f074bd3_cfc8282d8f0bf020_12ccfb9ed2f1df21699b82979489b0e8,6
11/25/2021 11:34,11/25/2021 11:35,0,177.65.101.160,19,34,0,12/2/2021 11:35,R_1gRr68L6bDt3VP6,,,,,,,anonymous,PT,1,11,2,6,2,2,2,2,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,treatment,black,pardo,white,female,male,female,professor,captain,captain,generic1,corruption1,jobs2,,,novice,politician,novice,right,left,right,Isabella Nunes,Nicolas Duarte,Olívia Mendes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,57f2c48dfa6f3c73_d53c57ca5f074bd3_4fc9a631c25651a6_fe32f376d700496b99972b6791789330,2
